runtime,vote_average,release_month,Comedy,Crime,Drama,Action,Thriller,Romance,Adventure,Family,Fantasy,Animation,Mystery,ScienceFiction,Horror,History,War,Music,Documentary,Western,Empty,TVMovie,Foreign,PC_class,log_raw_budget,log_raw_revenue,log_budget,log_revenue,log_popularity,log_vote_count
98.0,6.3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.409022523058825,15.30612979865602,15.409022523058825,15.30612979865602,2.4277188237508116,5.627621113690637
111.0,7.1,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.80873975142546,18.435180196989553,16.80873975142546,18.435180196989553,2.379360931796095,6.854354502255021
143.0,7.3,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.414662681687165,19.207324733881112,18.414662681687165,19.207324733881112,2.579534778866783,7.0630481633881725
84.0,5.4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.61887099947687,17.26072485694113,16.61887099947687,17.26072485694113,2.4069451083182885,4.7535901911063645
108.0,6.1,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18.705859693704824,20.05220565095919,18.705859693704824,20.05220565095919,3.5021582329752947,8.239593454305968
99.0,7.1,12,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18.56478109658413,19.703589751386005,18.56478109658413,19.703589751386005,4.093210586180898,7.938802248154481
100.0,5.4,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.096421811345913,16.98031310154384,17.096421811345913,16.98031310154384,2.553499441253612,5.5053315359323625
105.0,6.3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.925723879522977,16.08771582176637,15.925723879522977,16.08771582176637,2.546001749147811,4.897839799950911
126.0,6.4,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.350268079014256,15.41283742688598,16.350268079014256,15.41283742688598,2.50870455330246,4.700480365792417
94.0,5.5,11,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.466132016411944,17.898603103007034,18.466132016411944,17.898603103007034,2.35479796444098,5.327876168789581
117.0,6.7,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.269276301427805,19.644687125374112,18.269276301427805,19.644687125374112,2.852035098296804,6.9726062513017535
111.0,6.5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.439851517607305,18.694261817985982,17.439851517607305,18.694261817985982,2.8646550099470476,7.841099765422119
100.0,5.7,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.955343218782065,18.600252958098437,16.955343218782065,18.600252958098437,2.8552050384170142,6.7464121285733745
115.0,5.5,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.264026945602897,19.08212908818041,18.264026945602897,19.08212908818041,2.7985610035097004,6.593044534142437
115.0,6.9,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.845138823247623,19.34219553861793,17.845138823247623,19.34219553861793,3.1949928844048685,8.215006432761575
116.0,6.3,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.56478109658413,19.075660242726833,18.56478109658413,19.075660242726833,2.7627277623929056,6.78897174299217
108.0,5.7,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.656937942307735,18.575886518400054,18.656937942307735,18.575886518400054,2.618927505939038,6.877296071497429
99.0,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,14.130322027731049,17.45401282425266,14.130322027731049,17.45401282425266,2.5434113791605633,6.618738983517219
97.0,5.7,5,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,17.599700214609808,17.329240713041482,17.599700214609808,17.329240713041482,2.6897504439307767,6.785587645007929
114.0,6.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.923100363383764,19.183476125224153,17.923100363383764,19.183476125224153,2.9376263521469586,7.658227526161352
93.0,5.6,10,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.665977107732434,18.791140249765885,18.665977107732434,18.791140249765885,2.575432676487371,6.856461984594587
89.0,5.9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.468752592994022,16.482953463718935,16.468752592994022,16.482953463718935,2.594956154931958,5.87493073085203
96.0,5.9,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.202151542631356,18.9850401886507,18.202151542631356,18.9850401886507,2.651761996755421,7.400009517162692
115.0,6.0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.096421811345913,17.820041128629803,17.096421811345913,17.820041128629803,2.4543615279598394,5.723585101952381
112.0,6.2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.10542191743649,18.682720124881683,18.10542191743649,18.682720124881683,2.637484665054937,7.1204443723924875
134.0,6.2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.93698380379523,17.769441412958642,17.93698380379523,17.769441412958642,2.490308699076995,5.808142489980444
94.0,6.7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.710127563007966,15.978347948481773,15.710127563007966,15.978347948481773,2.635192728798819,6.095824562432225
84.0,6.3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.727643862001592,17.54912051840509,16.727643862001592,17.54912051840509,3.9437929535169483,7.460490305825338
116.0,6.4,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.319565355141325,16.56645254608763,17.319565355141325,16.56645254608763,2.6022451422052337,4.882801922586371
95.0,5.5,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.482716144270313,17.721933552560333,18.482716144270313,17.721933552560333,4.056140665269298,6.620073206530356
88.0,5.7,7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18.012712520663676,18.11131053494851,18.012712520663676,18.11131053494851,3.1494828733599096,6.897704943128636
90.0,5.7,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.032515147665002,18.858382360543047,18.032515147665002,18.858382360543047,3.015779968857769,6.586171654854675
99.0,6.8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.51631860764704,19.571107653427124,17.51631860764704,19.571107653427124,2.727199019940971,6.598509028614515
122.0,6.0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.685669380148777,17.548916767489185,17.685669380148777,17.548916767489185,2.6434050076086786,6.061456918928017
104.0,6.6,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,17.891521430472917,18.673444913073226,17.891521430472917,18.673444913073226,2.862486554406629,7.286191714702382
116.0,6.7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.105970012811294,19.372193064669652,18.105970012811294,19.372193064669652,2.6910396722688037,7.865187954187467
87.0,5.2,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,17.50188690692275,17.536939023650437,17.50188690692275,17.536939023650437,2.6948974145239095,7.00033446027523
177.0,6.1,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.71036082655185,17.19772255229868,18.71036082655185,17.19772255229868,2.4765384001174837,6.520621127558696
127.0,6.0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.042344317830995,17.263399649611912,18.042344317830995,17.263399649611912,2.5192275579658956,6.815639990074331
91.0,6.4,10,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.44780942107298,19.700616152253005,18.44780942107298,19.700616152253005,3.326186437849641,8.135346948906706
96.0,5.8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.308631251329423,18.221676871901263,18.308631251329423,18.221676871901263,2.5060156129982354,6.77078942390898
141.0,6.5,12,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.242749547407136,19.710460308758712,18.242749547407136,19.710460308758712,2.4714836294558595,6.912742820493176
121.0,5.9,11,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,18.896914929159916,19.648279328590796,18.896914929159916,19.648279328590796,2.9451229557274488,7.113142108707088
97.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17.891521430472917,18.1677703485074,17.891521430472917,18.1677703485074,2.778011492408171,7.438383530044307
125.0,6.6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.66563891549637,15.070193966947068,16.66563891549637,15.070193966947068,2.2603037007374396,5.808142489980444
120.0,6.9,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,16.40327466837995,16.07159097806287,16.40327466837995,16.07159097806287,2.638056829281675,6.655440350367647
97.0,5.5,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,17.096421811345913,17.727626299092332,17.096421811345913,17.727626299092332,2.7747738331451184,6.582025138892826
95.0,6.8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.710127563007966,15.444469685552852,15.710127563007966,15.444469685552852,2.545531271604435,4.584967478670572
113.0,5.3,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17.729420801437886,16.785513964701895,17.729420801437886,16.785513964701895,2.425422002953108,5.480638923341991
93.0,6.2,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.293728303494092,17.03900072038322,16.293728303494092,17.03900072038322,2.514141775056335,6.056784013228625
96.0,6.2,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17.065885088651534,18.502716055840104,17.065885088651534,18.502716055840104,2.733132981469673,6.98933526597456
90.0,5.7,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16.84274154702725,18.07858013371107,16.84274154702725,18.07858013371107,2.9132198519795267,6.335054251498059
93.0,5.4,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.032515147665002,17.9557414532687,18.032515147665002,17.9557414532687,2.5009440274856245,5.998936561946683
87.0,6.3,10,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.012712520663676,18.346822168389036,18.012712520663676,18.346822168389036,2.815049373428545,5.799092654460526
93.0,5.2,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.789568973108864,17.27615125220707,17.789568973108864,17.27615125220707,2.7079168588791975,6.222576268071369
95.0,5.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.93698380379523,18.156929940684066,17.93698380379523,18.156929940684066,2.5217206229107165,6.1070228877422545
81.0,5.9,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.140956596766742,19.88109125147828,19.140956596766742,19.88109125147828,3.0723228757157033,7.9665866976384025
97.0,6.2,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.543340765533898,19.070502804995325,18.543340765533898,19.070502804995325,2.911371924935918,6.898714534329988
110.0,6.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.96289042409196,17.054555962401277,16.96289042409196,17.054555962401277,2.5661793699167363,5.8971538676367405
108.0,6.0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.63541829641444,17.135401277943906,17.63541829641444,17.135401277943906,2.5912167144814147,5.834810737062605
94.0,6.3,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,18.55503680519423,18.782304261478718,18.55503680519423,18.782304261478718,2.7411625525524124,7.674152921281675
116.0,6.1,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.547841898374962,19.099555141206835,18.547841898374962,19.099555141206835,2.451005098112319,6.656726524178391
84.0,5.3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.18013113586273,17.021938913522686,16.18013113586273,17.021938913522686,3.119497380887922,6.07993319509559
83.0,5.6,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16.769378679557207,17.5185056165186,16.769378679557207,17.5185056165186,2.543961412569315,5.771441123130016
85.0,7.2,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.045977262955162,19.716997841458628,19.045977262955162,19.716997841458628,4.126359891654112,8.30325712085294
97.0,5.3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,17.685669380148777,17.09016218575074,17.685669380148777,17.09016218575074,4.14592448219528,6.059123195581797
98.0,5.2,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,17.566425426493904,16.87405165446505,17.566425426493904,16.87405165446505,2.8393123542826895,6.568077911411976
84.0,7.7,11,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17.71241994588694,20.42671870572062,17.71241994588694,20.42671870572062,4.0346122505118975,8.934455109403913
95.0,6.1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.155673001573867,19.421799674749572,18.155673001573867,19.421799674749572,3.07887785464066,7.733245646529795
109.0,7.4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.439851517607305,18.600027831395188,17.439851517607305,18.600027831395188,2.6783467217287673,7.360739903058278
103.0,6.1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17.432894037225985,17.74247486415329,17.432894037225985,17.74247486415329,2.730398604765972,7.283448228756631
103.0,6.8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.93698380379523,18.059616538426035,17.93698380379523,18.059616538426035,2.668962812394163,7.210079628170788
94.0,6.3,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.084318789632434,18.331459005913615,17.084318789632434,18.331459005913615,2.994381361483035,6.803505257608338
100.0,6.3,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.71748324774094,16.60866019835641,17.71748324774094,16.60866019835641,2.4103626851674766,6.042632833682381
101.0,5.9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.289028632213807,18.150941347937835,17.289028632213807,18.150941347937835,2.8779054869405485,6.994849985833071
84.0,6.7,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16.651074138050888,16.42627621148018,16.651074138050888,16.42627621148018,2.4853232296732166,7.167809184316444
158.0,6.3,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18.734396000758235,18.496083822094164,18.734396000758235,18.496083822094164,3.6608914175737675,6.911747300251674
121.0,5.3,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,19.035596081649604,18.47325547095433,19.035596081649604,18.47325547095433,2.7120422223717475,6.532334292222349
104.0,6.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.308631251329423,18.17171126840518,18.308631251329423,18.17171126840518,2.6829375002871347,6.373319789577012
87.0,5.7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.80873975142546,18.304889270069648,16.80873975142546,18.304889270069648,2.7226103524335397,6.634633357861686
88.0,5.8,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.789568973108864,19.230988339714134,17.789568973108864,19.230988339714134,4.268787945317121,7.834788107388194
105.0,6.4,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.837284445272687,18.423196097795774,17.837284445272687,18.423196097795774,2.681843108933036,6.464588303689961
117.0,6.7,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.819200770166418,17.96853689904234,17.819200770166418,17.96853689904234,2.983558472622282,6.3818160174060985
97.0,5.9,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.264026945602897,18.09625577668508,18.264026945602897,18.09625577668508,2.492709461851021,6.860663671448287
99.0,5.4,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.34919715186959,15.557199668924005,17.34919715186959,15.557199668924005,2.474266914683655,5.375278407684165
90.0,6.1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,17.07476031538796,18.812888831463184,17.07476031538796,18.812888831463184,3.4583965354129633,7.3613754289773485
113.0,5.9,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.819200770166418,18.361032496577238,17.819200770166418,18.361032496577238,3.5416257685804746,7.622663951323595
98.0,4.9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.012712520663676,18.213412744055802,18.012712520663676,18.213412744055802,2.618927505939038,6.066108090103747
100.0,5.8,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.297914161076342,17.400411235823118,16.297914161076342,17.400411235823118,3.149825808891391,6.222576268071369
95.0,6.2,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15.293472335712153,13.712642489134165,15.293472335712153,13.712642489134165,2.8962433750532486,5.857933154483459
83.0,4.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.096421811345913,17.98325128072898,17.096421811345913,17.98325128072898,3.2424360892772137,6.472346294500901
101.0,4.7,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,18.512347941602275,15.920352632331618,18.512347941602275,15.920352632331618,2.6044658848456397,5.54907608489522
84.0,5.8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.372737946851277,17.082848416982664,16.372737946851277,17.082848416982664,2.6188546222977394,5.093750200806762
90.0,5.7,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.130322027731049,16.437662507777056,14.130322027731049,16.437662507777056,2.418588768750352,5.8805329864007
85.0,5.6,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16.80873975142546,16.584930452267894,16.80873975142546,16.584930452267894,2.527646803464159,5.733341276897746
98.0,6.7,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.777085361254784,18.735251235957097,17.777085361254784,18.735251235957097,3.1458749319837103,8.244071270295786
89.0,6.4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.065885088651534,17.171028890914627,17.065885088651534,17.171028890914627,3.9563651967788815,7.328437352895162
75.0,6.9,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,15.291417306345254,15.693281195806957,15.291417306345254,15.693281195806957,4.281515453077493,5.84354441703136
95.0,6.8,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.80873975142546,17.145211973725154,16.80873975142546,17.145211973725154,2.475949991745108,5.337538079701318
97.0,6.8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.721305107600823,14.69901897365393,10.721305107600823,14.69901897365393,2.2360178487219327,5.262690188904886
103.0,6.5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.87421767762801,16.865345999510872,16.87421767762801,16.865345999510872,2.7271336155784764,6.522092798170152
84.0,4.6,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,17.067434275578364,15.692636232183892,17.067434275578364,15.692636232183892,2.532267221147838,4.77912349311153
94.0,5.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.328565466009472,17.702931068741304,18.328565466009472,17.702931068741304,2.7651863924730193,5.176149732573829
124.0,6.8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16.84274154702725,17.6193953936227,16.84274154702725,17.6193953936227,1.820508882514041,4.31748811353631
126.0,7.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.77820302911965,17.478860027739955,16.77820302911965,17.478860027739955,2.42462571890307,5.978885764901122
92.0,6.4,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3978952727983707,3.332204510175204,2.3978952727983707,3.332204510175204,2.200220086316018,5.62040086571715
87.0,6.1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.424948670398354,17.966597171433524,15.424948670398354,17.966597171433524,2.757728859332757,5.176149732573829
90.0,6.8,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.793837056697662,12.896719202134523,14.793837056697662,12.896719202134523,1.696532619285034,3.7376696182833684
186.0,6.9,12,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.246928610713372,18.36938746009113,16.246928610713372,18.36938746009113,1.7927589695611386,5.602118820879701
145.0,6.2,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.341239282272525,17.034386422832473,16.341239282272525,17.034386422832473,1.9232262319703606,4.6443908991413725
213.0,7.4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15.796512164761882,17.395551259918623,15.796512164761882,17.395551259918623,2.273568143923553,5.176149732573829
139.0,6.8,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,16.38161317324522,17.308375158565877,16.38161317324522,17.308375158565877,2.0076769754505253,5.170483995038151
105.0,5.5,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16.341239282272525,14.386352241940054,16.341239282272525,14.386352241940054,2.5417594613807832,5.308267697401205
104.0,6.4,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.160196922854226,14.937995285573908,16.160196922854226,14.937995285573908,2.5130891007617917,4.7535901911063645
83.0,5.3,11,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.42614579332892,16.6269131197301,18.42614579332892,16.6269131197301,2.7660675052495156,6.07073772800249
108.0,6.3,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,16.432906463791053,16.625846793346273,16.432906463791053,16.625846793346273,2.27449421282752,3.5553480614894135
96.0,4.7,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16.903366165993706,16.460858701707668,16.903366165993706,16.460858701707668,2.440867680794052,5.673323267171493
90.0,5.8,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13.713478939818222,14.310394587045302,13.713478939818222,14.310394587045302,2.286049124353946,5.342334251964811
92.0,7.0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,15.025664519516708,13.478114294561777,15.025664519516708,13.478114294561777,2.4624906105036684,6.703188113240863
89.0,4.7,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.861912374764868,16.97143141787439,15.861912374764868,16.97143141787439,2.291827436341085,5.762051382780177
105.0,5.7,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,17.625500859975663,16.03801424253592,17.625500859975663,16.03801424253592,2.4770424747311983,5.093750200806762
96.0,7.9,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19.203440087773426,20.638659405392204,19.203440087773426,20.638659405392204,3.8506793751870942,9.656051308652874
158.0,5.8,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.33697147982652,20.712227420172404,19.33697147982652,20.712227420172404,3.5777802815952167,9.162409838218633
153.0,7.4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.910702532781968,17.759032249831638,15.910702532781968,17.759032249831638,2.2220255851356288,5.298317366548036
85.0,2.8,12,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17.439851517607305,18.10302836166807,17.439851517607305,18.10302836166807,3.464891796642343,7.27931883541462
90.0,5.5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.660949978235214,9.769041455983205,14.660949978235214,9.769041455983205,2.17065242173322,3.2188758248682006
76.0,5.5,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,17.685669380148777,18.253364880482664,17.685669380148777,18.253364880482664,2.516970402634356,6.461468176353717
105.0,5.6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.34919715186959,17.72355265006119,17.34919715186959,17.72355265006119,2.6055744095129736,5.736572297479192
118.0,6.7,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.206106619856122,17.619885945419977,16.206106619856122,17.619885945419977,2.7689571360057315,6.102558594613569
104.0,6.3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.585596212642578,17.236481481532312,16.585596212642578,17.236481481532312,2.974866080872606,7.048386408721883
147.0,6.3,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.498584841349004,17.937911953613316,16.498584841349004,17.937911953613316,2.3041838143577427,5.0238805208462765
92.0,5.1,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,18.042344317830995,18.406885404317993,18.042344317830995,18.406885404317993,3.9231409711619927,6.957497370876951
125.0,7.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.065962605023905,17.39321895341984,17.065962605023905,17.39321895341984,2.4919650141554466,6.693323668269949
91.0,5.9,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15.861912374764868,12.81488939759891,15.861912374764868,12.81488939759891,2.5270078258066357,5.68697535633982
